date,security,price,source,file,kind
1804-08-18,8%,107.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-08-18,Marine Ins. Shares,106.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-08-18,3%,58.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-08-18,Manhattan Bank stock,129.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-08-25,navy 6%,98.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-08-25,6%,95.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-08-25,3%,58.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-08-25,Merchants' Bank,102.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-08-25,Marine Ins. Shares,106.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-08-25,NY ins. shares,112.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-08-25,NY Bank stock,138.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-08-25,United Ins. Shares,102.5,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-08-25,8%,107.75,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-08-25,Manhattan Bank stock,129.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-08-25,Columbian Ins. Shares,112.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-08-25,US Bank Stock,143.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-09-01,United Ins. Shares,102.5,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-09-01,3%,58.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-09-01,Columbian Ins. Shares,112.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-09-01,navy 6%,98.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-09-01,Merchants' Bank,100.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-09-01,US Bank Stock,143.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-09-01,NY ins. shares,112.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-09-01,Marine Ins. Shares,106.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-09-01,Manhattan Bank stock,129.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-09-01,8%,107.75,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-09-01,6%,95.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-09-01,NY Bank stock,138.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-09-08,8%,107.75,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-09-08,United Ins. Shares,100.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-09-08,US Bank Stock,143.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-09-08,Merchants' Bank,100.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-09-08,Columbian Ins. Shares,112.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-09-08,Manhattan Bank stock,129.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-09-08,3%,58.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-09-08,6%,95.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-09-08,Marine Ins. Shares,106.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-09-08,NY Bank stock,138.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-09-08,navy 6%,98.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-09-08,NY ins. shares,112.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-09-15,NY ins. shares,111.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-09-15,US Bank Stock,143.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-09-15,6%,95.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-09-15,United Ins. Shares,100.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-09-15,Columbian Ins. Shares,111.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-09-15,Marine Ins. Shares,106.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-09-15,NY Bank stock,138.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-09-15,navy 6%,98.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-09-15,Merchants' Bank,100.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-09-15,8%,107.75,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-09-15,Manhattan Bank stock,129.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-09-15,3%,58.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-09-22,3%,58.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-09-22,navy 6%,98.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-09-22,Merchants' Bank,100.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-09-22,Manhattan Bank stock,129.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-09-22,NY ins. shares,111.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-09-22,United Ins. Shares,100.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-09-22,8%,107.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-09-22,6%,95.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-09-22,Columbian Ins. Shares,111.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-09-22,Marine Ins. Shares,106.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-09-22,US Bank Stock,143.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-09-22,NY Bank stock,138.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-09-29,3%,57.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-09-29,Columbian Ins. Shares,111.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-09-29,NY Bank stock,138.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-09-29,Manhattan Bank stock,128.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-09-29,United Ins. Shares,100.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-09-29,US Bank Stock,143.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-09-29,8%,106.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-09-29,Merchants' Bank,100.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-09-29,NY ins. shares,110.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-09-29,Marine Ins. Shares,103.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-09-29,6%,93.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-09-29,navy 6%,98.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-10-06,Columbian Ins. Shares,108.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-10-06,8%,106.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-10-06,Marine Ins. Shares,103.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-10-06,6%,93.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-10-06,navy 6%,98.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-10-06,US Bank Stock,143.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-10-06,NY ins. shares,108.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-10-06,3%,57.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-10-06,NY Bank stock,138.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-10-06,Merchants' Bank,100.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-10-06,Manhattan Bank stock,128.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-10-06,United Ins. Shares,100.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-10-13,Merchants' Bank,100.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-10-13,Marine Ins. Shares,104.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-10-13,NY ins. shares,108.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-10-13,NY Bank stock,138.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-10-13,US Bank Stock,143.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-10-13,6%,93.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-10-13,United Ins. Shares,100.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-10-13,8%,106.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-10-13,Manhattan Bank stock,128.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-10-13,3%,57.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-10-13,Columbian Ins. Shares,106.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-10-13,navy 6%,98.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-10-20,Manhattan Bank stock,128.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-10-20,Merchants' Bank,100.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-10-20,Marine Ins. Shares,104.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-10-20,United Ins. Shares,100.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-10-20,Columbian Ins. Shares,105.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-10-20,3%,57.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-10-20,navy 6%,98.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-10-20,US Bank Stock,143.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-10-20,8%,106.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-10-20,NY Bank stock,138.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-10-20,NY ins. shares,108.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-10-20,6%,93.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-10-27,8%,106.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-10-27,United Ins. Shares,100.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-10-27,navy 6%,98.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-10-27,Merchants' Bank,100.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-10-27,Marine Ins. Shares,104.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-10-27,Manhattan Bank stock,128.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-10-27,NY Bank stock,138.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-10-27,NY ins. shares,108.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-10-27,3%,57.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-10-27,Columbian Ins. Shares,105.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-10-27,6%,93.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-10-27,US Bank Stock,143.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-11-03,6%,94.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-11-03,Merchants' Bank,102.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-11-03,United Ins. Shares,100.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-11-03,Manhattan Bank stock,129.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-11-03,NY Bank stock,135.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-11-03,NY ins. shares,112.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-11-03,3%,57.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-11-03,navy 6%,98.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-11-03,US Bank Stock,143.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-11-03,Columbian Ins. Shares,110.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-11-03,Marine Ins. Shares,112.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-11-03,8%,106.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-11-10,US Bank Stock,143.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-11-10,Marine Ins. Shares,112.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-11-10,3%,57.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-11-10,United Ins. Shares,100.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-11-10,NY ins. shares,112.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-11-10,Columbian Ins. Shares,110.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-11-10,8%,106.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-11-10,navy 6%,98.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-11-10,6%,94.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-11-10,Merchants' Bank,101.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-11-10,Manhattan Bank stock,129.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-11-10,NY Bank stock,135.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-11-17,United Ins. Shares,100.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-11-17,Manhattan Bank stock,129.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-11-17,6%,94.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-11-17,Merchants' Bank,101.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-11-17,Marine Ins. Shares,112.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-11-17,NY Bank stock,135.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-11-17,NY ins. shares,112.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-11-17,US Bank Stock,143.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-11-17,navy 6%,93.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-11-17,8%,106.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-11-17,Columbian Ins. Shares,110.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-11-17,3%,57.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-11-24,8%,106.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-11-24,6%,93.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-11-24,United Ins. Shares,100.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-11-24,Marine Ins. Shares,105.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-11-24,Manhattan Bank stock,129.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-11-24,Columbian Ins. Shares,105.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-11-24,US Bank Stock,143.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-11-24,3%,57.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-11-24,Merchants' Bank,101.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-11-24,NY ins. shares,112.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-11-24,NY Bank stock,135.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-12-01,Merchants' Bank,95.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-12-01,United Ins. Shares,99.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-12-01,8%,106.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-12-01,6%,93.0,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-12-01,3%,57.5,NY Price Current,New York Price Current 1800-1817.xls,Government
1804-12-01,NY Bank stock,135.0,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-12-01,Manhattan Bank stock,129.5,NY Price Current,New York Price Current 1800-1817.xls,Bank
1804-12-01,NY ins. shares,112.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
1804-12-01,Columbian Ins. Shares,104.0,NY Price Current,New York Price Current 1800-1817.xls,Insurance
