month,market,Beer & Brewing,Cement & Building Materials,Chemicals,Coal Mining,Commercial Bank,Cotton Textiles,Electrical Equipment & Power,Explosives & Ammunition,Food Processing,Gas & Lighting,Glass Manufacturing,Gold & Precious Metals,Housing & Construction,Insurance,Iron & Steel,Land Bank,Machinery & Mechanical Engineering,Matches,Mercury Mining,Mining (General),Oil Production & Refining,Oil Transport & Pipeline,Other / Unclassified,Other Textiles,Paper & Cardboard,Pawnshop & Lending,Pharmaceuticals & Perfume,Printing & Publishing,Railway,Railway Car & Locomotive Building,Rubber Manufacturing,Shipbuilding,Steamship & Shipping,Sugar,Telephone & Communications,Timber & Forestry,Tobacco,Trading & Commerce,Vodka & Spirits,Water Supply
1865-02,1.00755,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.03738,,,,1.0,,,,,,,
1865-03,1.00952,,,,,,,,,,0.9863,,,,,,,,,,,,,,,,,,,1.10356,,,,1.0,,,,,,,1.01389
1865-04,0.98619,,,,,,,,,,1.06164,,,,0.96756,,,,,,,,,,,,,,,1.09478,,,,0.95989,,,,,,,1.01389
1865-05,0.93546,,,,,,,,,,1.06164,,,,0.92549,,,,,,,,,,,,,,,1.13189,,,,0.94438,,,,,0.85185,,1.01389
1865-06,0.95345,,,,,,,,,,1.15539,,,,0.85608,,,,,,,,,,,,,,,1.11413,,,,1.03881,,,,,0.85185,,1.01389
1865-07,1.00816,,,,,,1.07222,,,,1.20856,,,,0.84771,,,,,,,,,,,,,,,1.06061,,,,0.97578,,,,,0.85185,,1.01389
1865-08,1.09744,,,,,,1.22871,,,,1.20856,,,,0.89443,,,,,,,,,,,,,,,1.06061,,,,0.97578,,,,,0.85185,,1.19444
1865-09,1.10425,,,,,,1.22871,,,,1.20856,,,,0.90277,,,,,,,,,,,,,,,1.09377,,,,1.01831,,,,,0.85185,,1.16667
1865-10,1.14928,,,,,,1.22871,,,,1.26172,,,,1.00957,,,,,,,,,,,,,,,1.07247,,,,1.01331,,,,,0.85185,,1.16667
1865-11,1.14091,,,,,,1.22871,,,,1.2759,,,,1.01628,,,,,,,,,,,,,,,1.14166,,,,1.03173,,,,,0.85185,,1.16667
1865-12,1.15372,,,,,,1.22871,,,,1.31134,,,,1.02166,,,,,,,,,,,,,,,1.1524,,,,1.22652,,,,,0.85185,,1.1875
1866-01,1.19165,,,,,,1.22871,,,,1.43184,,,,1.02007,,,,,,,,,,,,,,,1.25521,,,,1.26844,,,,,0.85185,,1.1875
1866-02,1.30155,,,,,,1.26638,,,,1.43184,,,,1.12508,,,,,,,,,,,,,,,1.26291,,,,1.35067,,,,,0.87037,,1.1875
1866-03,1.28047,,,,,,1.27583,,,,1.43184,,,,1.12508,,,,,,,,,,,,,,,1.28133,,,,1.32626,,,,,0.85185,,1.1875
1866-04,1.31118,,,,,1.0,1.27583,,,,1.84729,,,,1.01953,,,,,,,,,,,,,,,1.28817,,,,1.39994,,,,,0.91111,,1.1875
1866-05,1.31346,,,,,1.0,1.27583,,,,1.85622,,,,0.99729,,,,,,,,,,,,,,,1.32105,,,,1.66785,,,,,0.7963,,1.21528
1866-06,1.30079,,,,,1.0,1.1955,,,,2.14359,,,,0.97175,,,,,,,,,,,,,,,1.29897,,,,1.63913,,,,,0.77778,,1.21528
1866-07,1.33297,,,,,1.0,1.1816,,,,1.96329,,,,1.08209,,,,,,,,,,,,,,,1.26532,,,,1.64624,,,,,0.77778,,1.21528
1866-08,1.34091,,,,,1.0,1.1816,,,,1.96329,,,,1.08209,,,,,,,,,,,,,,,1.25805,,,,1.64624,,,,,0.77778,,1.21528
1866-09,1.31725,,,,,1.0,1.09584,,,,1.96329,,,,1.08209,,,,,,,,,,,,,,,1.24299,,,,1.6368,,,,,0.77778,,1.21528
1866-10,1.32198,,,,,1.0,1.09584,,,,1.96329,,,,1.06545,,,,,,,,,,,,,,,1.25804,,,,1.65156,,,,,0.77778,,1.21528
1866-11,1.24318,,,,,1.0,1.03867,,,,1.69606,,,,1.05484,,,,,,,,,,,,,,,1.23703,,,,1.53653,,,,,0.77778,,1.21528
1866-12,1.26392,,,,,1.0,1.03867,,,,1.73933,,,,1.08197,,,,,,,,,,,,,,,1.23164,,,,1.53897,,,,,0.74074,,1.21528
1867-01,1.2531,,,,,1.01961,1.05088,,,,1.67876,,,,1.0871,,,,,,,,,,,,,,,1.2242,,,,1.52766,,,,,0.74074,,0.90278
1867-02,1.28015,,,,,1.02941,1.05088,,,,1.80462,,,,1.10448,,,,,,,,,,,,,,,1.21007,,,,1.54843,,,,,0.74074,,0.93056
1867-03,1.28656,,,,,1.02941,1.07532,,,,1.79582,,,,1.10448,,,,,,,,,,,,,,,1.21891,,,,1.50176,,,,,1.22222,,1.04167
1867-04,1.39844,,,,,1.06863,1.07532,,,,1.79582,,,,1.01858,,,,,,,,,,,,,,,1.20259,,,,1.40582,,,,,1.37037,,1.04167
1867-05,1.3958,,,,,0.98039,1.23317,,,,1.78261,,,,0.91854,,,,,,,,,,,,,,,1.07682,,,,1.46005,,,,,1.42963,,1.04167
1867-06,1.46734,,,,,0.98039,1.23317,,,,1.88747,,,,0.93315,,,,,,,,,,,,,,,1.12269,,,,1.55049,,,,,1.48148,,1.04167
1867-07,1.55307,,,,,0.98039,1.2825,,,,1.88747,,,,1.08987,,,,,,,,,,,,,,,1.11492,,,,1.48252,,,,,1.48148,,0.97222
1867-08,1.60407,,,,,0.98039,1.2825,,,,1.88747,,,,1.20225,,,,,,,,,,,,,,,1.1311,,,,1.48252,,,,,1.48148,,1.11111
1867-09,1.64771,,,,,0.98039,1.37667,,,,1.88747,,,,1.22054,,,,,,,,,,,,,,,1.16599,,,,1.46862,,,,,1.48148,,1.11111
1867-10,1.70861,,,,,1.03333,1.33226,,,,1.94806,,,,1.4848,,,,,,,,,,,,,,,1.17418,,,,1.5154,,,,,1.48148,,1.11111
1867-11,1.78931,,,,,1.04706,1.33226,,,,1.99466,,,,1.65911,,,,,,,,,,,,,,,1.18193,,,,1.65864,,,,,1.48148,,1.13889
1867-12,1.77277,,,,,1.04902,1.33226,,,,1.99466,,,,1.66153,,,,,,,,,,,,,,,1.17195,,,,2.06827,,,,,2.14815,,1.16667
1868-01,1.8011,,,,,1.07059,1.33226,,,,2.03195,,,,1.76187,,,,,,,,,,,,,,,1.22861,,,,2.20915,,,,,2.0,,1.16667
1868-02,1.8642,,,,,1.11765,1.33226,,,,2.00616,,,,1.78426,,,,,,,,,,,,,,,1.26742,,,,2.47899,,,,,2.25926,,1.25694
1868-03,1.93288,,,,,1.16078,1.06581,,,,2.22147,,,,1.7809,,,,,,,,,,,,,,,1.36393,,,,2.6718,,,,,2.37037,,1.25694
1868-04,2.06922,,,,,1.2,0.95415,,,,2.22147,,,,1.89684,,,,,,,,,,,,,,,1.44276,,,,3.13237,,,,,2.37037,,1.25694
1868-05,2.06574,,,,,1.18431,1.00406,,,,2.31178,,,,2.20057,,,,,,,,,,,,,,,1.47216,,,,3.62839,,,,,2.33333,,1.25694
1868-06,2.04875,,,,,1.17647,1.04066,,,,2.31178,,,,2.1744,,,,,,,,,,,,,,,1.44061,,,,3.65546,,,,,2.33333,,1.25694
1868-07,2.14937,,,,,1.17647,1.04066,,,,2.5141,,,,2.20041,,,,,,,,,,,,,,,1.48546,,,,3.79883,,,,,2.33333,,1.25694
1868-08,2.18688,,,,,1.20392,1.04066,,,,2.45374,,,,2.28883,,,,,,,,,,,,,,,1.41363,,,,3.99782,,,,,2.2963,,1.25694
1868-09,2.20197,,,,,1.29412,1.12071,,,,2.53561,,,,2.30651,,,,,,,,,,,,,,,1.44144,,,,4.07157,,,,,2.2963,,1.28125
1868-10,2.20067,,,,,1.2549,1.12071,,,,2.40115,,,,2.33094,,,,,,,,,,,,,,,1.43866,,,,4.2443,,,,,2.07407,,1.28125
1868-11,2.17009,1.05333,,,,1.3,1.04066,,,,2.39191,,,,2.32464,,,,,,,,,,,,,,,1.43845,,,,4.11948,,,,,2.07407,,1.25
1868-12,2.15029,1.05333,,,,1.29412,1.04066,,,,2.42885,,,,2.31353,,,,,,,,,,,,,,,1.41787,,,,4.12385,,,,,2.07407,,1.25
1869-01,2.18552,1.05333,,,,1.29412,1.04328,,,,2.42885,,,,2.34856,,,,,,,,,,,,,,,1.46235,,,,4.19439,,,,,2.07407,,1.30556
1869-02,2.36342,1.05333,,,,1.39216,1.04328,,,,2.79318,,,,2.4387,,,,,,,,,,,,,,,1.64261,,,,5.01217,,,,,2.33333,,1.38889
1869-03,2.34358,1.05333,,,,1.45098,1.04328,,,,2.95478,,,,2.37026,,,,,,,,,,,,,,,1.73438,,,,5.09238,,,,,2.33333,,1.375
1869-04,2.35515,1.05333,,,,1.47059,1.04328,,,,2.95478,,,,2.37026,,,,,,,,,,,,,,,1.7545,,,,5.01355,,,,,2.33333,,1.375
1869-05,1.9426,1.05333,,,,1.34902,1.20378,,,,2.95478,,,,2.2898,,,,,,,,,,,,,,,1.62949,,,,4.87261,,,,,2.33333,,1.63194
1869-06,2.02274,1.05333,,,,1.28627,1.20378,,,,3.04355,,,,2.24642,,,,,,,,,,,,,,,1.78522,,,,4.75049,,,,,2.33333,,1.68056
1869-07,2.0921,1.2,,,,1.36471,1.20378,,,,2.97839,,,,2.32942,,,,,,,,,,,,,,,1.85222,,,,5.0504,,,,,2.33333,,1.69444
1869-08,2.18823,1.2,,,,1.37255,1.26397,,,,3.02094,,,,2.50109,,,,,,,,,,,,,,,1.88653,,,,5.4145,,,,,2.33333,,1.69444
1869-09,2.07032,1.2,,,,1.35294,1.26397,,,,3.02094,,,,2.61994,,,,,,,,,,,,,,,1.77261,,,,4.97352,,,,,2.33333,,1.625
1869-10,1.95123,1.2,,,,1.35294,1.26397,,,,2.74437,,,,2.6011,,,,,,,,,,,,,,,1.62709,,,,4.90951,,,,,2.33333,,1.625
1869-11,1.86109,1.2,,,,1.35686,1.26397,,,,2.74437,,,,2.58319,,,,,,,,,,,,,,,1.54161,,,,4.85119,,,,,2.33333,,1.625
1869-12,1.57669,1.2,,,,1.37255,1.26397,,,,2.82947,,,,2.54681,,,,,,,,,,,,,,,1.43887,,,,4.6633,,,,,2.33333,,1.625
1870-01,1.6595,1.21333,,,,1.45098,1.26397,,,,2.9252,,,,2.57611,,,,,,,,,,,,,,,1.45511,,,,4.66283,,,,,2.33333,,1.69444
1870-02,1.67558,1.21333,,,,1.47059,1.26397,,,,2.93584,,,,2.5345,,,,,,,,,,,,,,,1.48606,,,,4.59687,,,,,2.33333,,1.69444
1870-03,1.61039,1.21333,,,,1.4902,1.2362,,,,2.70272,,,,2.41913,,,,,,,,,,,,1.0,,,1.42232,,,,4.23548,,,,,2.33333,,1.66667
1870-04,1.59859,1.21333,,,,1.49804,1.28918,,,,2.76509,,,,2.35386,,,,,,,,,,,,1.0,,,1.39561,,,,4.63488,,,,,2.33333,,1.61806
1870-05,1.59631,1.21333,,,,1.35294,1.28918,,,,2.85048,,,,2.36884,,,,,,,,,,,,1.0,,,1.36742,,,,4.38204,,,,,2.33333,,1.61806
1870-06,1.61045,1.21333,,,,1.36275,1.23188,,,,2.79958,,,,2.40238,,,,,,,,,,,,1.0,,,1.37069,,,,4.32824,,,,,2.33333,,1.55556
1870-07,1.55988,1.21333,,,,1.35686,1.23188,,,,2.59221,,,,2.42015,,,,,,,,,,,,1.0,,,1.27081,,,,4.16606,,,,,2.33333,,1.59722
1870-08,1.57454,1.21333,,,,1.31373,1.23188,,,,2.59221,,,,2.49246,,,,,,,,,,,,1.0,,,1.29022,,,,4.03296,,,,,2.33333,,1.59722
1870-09,1.6147,1.21333,,,,1.37255,1.23188,,,,2.84106,,,,2.57899,,,,,,,,,,,,1.0,,,1.30941,,,,3.91059,,,,,2.33333,,1.74306
1870-10,1.65618,1.21333,,,,1.45098,0.91126,,,,2.80232,,,,2.59447,,,,,,,,,,,,1.0,,,1.32528,,,,4.24869,,,,,2.33333,,1.94444
1870-11,1.66865,1.21333,,,,1.48821,0.92185,,,,2.78186,,,,2.66923,,,,,,,,,,,,1.0,,,1.32223,,,,3.69495,,,,,2.33333,,2.06944
1870-12,1.67959,1.21333,,,,1.50546,0.92185,,,,2.81254,,,,2.7589,,,,,,,,,,,,1.0,,,1.30948,,,,3.47488,,,,,2.33333,,2.06944
1871-01,1.72007,1.21333,,,,1.52087,0.92185,,,,2.86368,,,,2.80079,,,,,,,,,,,,1.0,,,1.34244,,,,3.36637,,,,,2.33333,,2.05556
1871-02,1.59509,1.33333,,,,1.51316,0.93245,,,,2.87391,,,,2.63228,,,,,,,,,,,,1.0,,,1.25701,,,,3.44194,,,,,0.87037,,2.04167
1871-03,1.65433,1.33333,,,,1.50161,0.93245,,,,2.89436,,,,2.65464,,,,,,,,,,,,1.0,,,1.32139,,,,3.18279,,,,,0.85185,,2.04167
1871-04,1.66125,1.12,,,,1.46696,0.85616,,,,3.09609,,,,2.71126,,,,,,,,,,,,1.05263,,,1.32112,,,,3.12232,,,,,0.91111,,2.04167
1871-05,1.6397,1.46667,,,,1.39766,0.85616,,,,3.11701,,,,2.75418,,,,,,,,,,,,1.06316,,,1.30618,,,,3.06627,,,,,0.7963,,2.10417
1871-06,1.65883,1.46667,,,,1.39093,0.85616,,,,2.99233,,,,2.7659,,,,,,,,,,,,1.09474,,,1.34399,,,,3.23229,,,,,0.77778,,2.16667
1871-07,1.67898,1.46667,,,,1.4128,0.85616,,,,3.13819,,,,2.77914,,,,,,,,,,,,1.09474,,,1.38397,,,,3.09145,,,,,0.77778,,1.97222
1871-08,1.70951,1.46667,,,,1.4846,0.85616,,,,3.15242,,,,2.7999,,,,,,,,,,,,1.10526,,,1.37484,,,,3.19137,,,,,0.77778,,2.36111
1871-09,1.69825,1.53333,,,,1.48356,0.85616,,,,3.06638,,,,2.89085,,,,,,,,,,,,1.17895,,,1.31705,,,,3.1667,,,,,0.77778,,2.22222
1871-10,1.70131,1.53333,,,,1.48112,0.85616,,,,3.1041,,,,2.87984,,,,,,,,,,,,1.26316,,,1.32969,,,,3.14997,,,,,0.77778,,2.25694
1871-11,1.688,1.53333,,,,1.46963,0.85616,,,,3.10924,,,,2.86653,,,,,,,,,,,,1.26316,,,1.26723,,,,2.72533,,,,,0.77778,,2.22222
1871-12,1.69227,1.53333,,,,1.47058,1.14437,,,,3.10411,,,,2.86787,,,,,,,,,,,,1.26316,,,1.26245,,,,2.61588,,,,,0.74074,,2.22222
1872-01,1.72134,1.62667,,,,1.48004,1.17131,,,,3.17374,,,,2.91854,,,,,,2.8619,,,,,,1.32632,,,1.2869,,,,2.77744,,,,,0.74074,,2.18056
1872-02,1.73924,1.62667,,,,1.46249,1.2778,,,,3.22271,,,,2.90463,,,,,,2.8619,,,,,,1.20789,,,1.31719,,,,2.39817,,,,,0.74074,,2.18056
1872-03,1.81579,1.62667,,,,1.63413,1.2778,,,,3.42027,,,,2.89853,,,,,,2.8619,,,,,,1.16645,,,1.34733,,,,2.51101,,,,,0.74074,,2.34028
1872-04,1.80265,1.84,,,,1.61155,1.15002,,,,3.38073,,,,2.88695,,,,,,2.8619,,,,,,1.16645,,,1.355,,,,2.26081,,,,,0.74074,,2.11111
1872-05,1.76489,1.84,,,,1.61755,1.02224,,,,3.4834,,,,2.88314,,,,,,2.8619,,,,,,1.26118,,,1.38571,,,,2.31274,,,,,0.74074,,2.25
1872-06,1.76813,1.84,,,,1.71461,1.02224,,,,3.39433,,,,2.86884,,,,,,2.8619,,,,,,1.57647,,,1.36069,,,,2.31612,,,,,0.74074,,2.36111
1872-07,1.8323,2.4,,,,1.87791,1.04768,,,,3.39534,,,,2.93119,,,,,,2.8619,,,,,,1.63953,,,1.35861,,,,2.37843,,,,,0.74074,,2.36111
1872-08,1.90027,2.4,,,,2.12124,1.16197,,,,3.43935,,,,3.01442,,,,,,2.8619,,,,,,2.20706,,,1.36689,,,,2.28594,,,,,0.74074,,2.36111
1872-09,1.86663,2.76,,,,2.04674,1.16197,,,,3.48104,,,,3.0297,,,,,,2.8619,,,,,,2.1015,,,2.10631,,,,2.20312,,,,,0.74074,,2.36111
1872-10,1.83425,2.66667,,,,1.984,1.16197,,,,3.48104,,,,3.02722,,,,,,2.8619,,,,,,2.15908,,,2.13162,,,,2.04412,,,,,0.74074,,2.43056
1872-11,1.83335,2.8,,,,1.99527,1.19625,,,,3.52273,,,,3.02541,,,,,,2.8619,,,,,,2.01472,,,2.11709,,,,1.86336,,,,,0.74074,,2.43056
1872-12,1.87178,3.0,,,,1.97395,1.19625,,,,3.52273,,,,3.04917,,,,,,2.8619,,,,,,2.12579,,,2.19411,,,,1.80914,,,,,0.74074,,2.43056
1873-01,1.83515,3.26667,,,,1.95082,1.20959,,,,3.44836,,,,3.06935,,,,,,2.8619,,,,,,2.11207,,,2.10904,,,,1.82096,,,,,0.74074,,2.43056
1873-02,1.84416,3.53333,,,1.01449,1.9474,1.21911,,,,3.40525,,,,2.98409,,,,,,2.8619,,,,,,2.22058,,,2.13454,,,,1.7795,,,,,0.74074,,2.43056
1873-03,1.83426,3.52,,,1.01449,1.92839,1.21911,,,,3.36215,,,,2.86396,,,,,,2.8619,,,,,,2.06918,,,2.03079,,,,1.86466,,,,,0.74074,,2.36111
1873-04,1.80777,3.52,,,1.01449,1.90084,1.21911,,,,3.36215,,,,2.86396,,0.9871,,,,2.8619,,,,,,2.06918,,,2.00009,,,,1.86918,,,,,0.74074,,2.36111
1873-05,1.81621,3.46667,,,1.01449,1.85296,1.21911,,,,3.31905,,,,2.69461,,1.50323,,,,2.8619,,,,,,2.00189,,,1.9541,,,,1.84191,,,,,0.74074,,2.21528
1873-06,1.79017,3.46667,,,1.01449,1.73232,1.21911,,,,3.12507,,,,2.69969,,1.50323,,,,2.8619,,,,,,1.85048,,,1.95327,,,,1.77479,,,,,0.74074,,2.20833
1873-07,1.83853,3.45333,,,1.01449,1.78714,1.21911,,,,3.10352,,,,2.81496,,1.61214,,,,2.8619,,,,,,1.85048,,,1.94468,,,,1.35466,,,,,0.74074,,2.20833
1873-08,1.82958,3.45333,,,1.01449,1.75778,1.21911,,,,3.03887,,,,2.7962,,1.56412,1.03704,,,4.07271,,,,,,2.03553,,,1.92404,,,,1.48038,,,,,0.74074,,2.20833
1873-09,1.81553,3.46667,,,1.01449,1.71497,1.21911,,,,3.03887,,,,2.94434,,1.51223,1.03704,,,4.07271,,,,,,2.18693,,,1.9008,,,,1.43808,,,,,0.74074,,2.20833
1873-10,1.80152,3.46667,,,1.01449,1.66549,1.21911,,,,3.0216,,,,2.94907,,1.51223,1.03704,,,4.07271,,,,,,2.17011,,,1.89393,,,,1.40731,,,,,0.74074,,2.05556
1873-11,1.84847,3.33333,,,1.01449,1.9857,1.21911,,,,2.94791,,,,2.9611,,1.49,1.03704,,,3.74249,,,,,,2.08579,,,1.91045,,,,1.41447,,,,,0.74074,,2.05556
1873-12,1.86296,3.93333,,,1.01449,1.90274,1.21911,,,,2.94868,,,,2.98646,,1.49,1.03704,,,3.74249,,,,,,2.0736,,,1.88723,,,,1.27294,,,,,0.74074,,2.04167
1874-01,1.90223,3.46667,,,1.01449,1.8162,0.87624,,,,2.95932,,,,3.02807,,1.3788,1.06173,,,3.74249,,,,,,2.0736,,,1.89812,,,,2.61331,,,,,0.74074,,1.95833
1874-02,1.86509,3.44,,,1.01449,1.72386,0.87624,,,,2.92833,,,,2.91616,,1.34915,1.06173,,,3.74249,,,,,,2.0736,,,1.88298,,,,2.6295,,,,,0.74074,,1.875
1874-03,1.86925,3.53333,,,1.01449,1.66558,0.81909,,,,2.97157,,,,2.93848,,1.70118,1.06173,,,3.74249,,,,,,2.0736,,,1.8819,,,,2.56663,,,,,0.74074,,2.01389
1874-04,1.93012,4.01333,,,1.01449,1.70759,0.83814,,,,3.34577,,,,2.92435,,1.82473,1.06173,,,3.74249,,,,1.04762,,1.83777,,,1.94888,,,,2.58253,,,,,0.74074,,2.10417
1874-05,1.92291,4.01333,,,1.01449,1.7591,0.83814,,,,3.40363,,,,2.35163,,1.92455,1.06173,,,3.74249,,,,1.07143,,1.8703,,,1.9159,,,,2.48503,,,,,0.74074,,2.10417
1874-06,1.89771,4.01333,,,1.01449,1.74629,0.83814,,,,3.29482,,,0.34906,2.37385,,1.84276,1.06173,,,3.74249,,,,1.07143,,1.8703,,,1.8893,,,,2.61798,,,,,0.74074,,2.01389
1874-07,1.90654,4.13333,,,1.01449,1.74359,0.83814,,,,3.28322,,,0.34906,2.40392,,1.81585,1.06173,,,3.74249,,,,1.07143,,1.78721,,,1.87921,,,,2.57117,,,,,0.74074,,2.01389
1874-08,1.92902,4.4,,,1.01449,2.26097,0.83814,,,,3.28322,,,0.34906,2.40392,,1.80644,1.06173,,,3.74249,,,,1.07143,,1.78721,,,1.82838,,,,2.42284,,,,,0.74074,,2.01389
1874-09,1.97867,4.73333,,,1.01449,2.22821,0.81909,,,,3.19041,,,0.34906,2.40392,,1.74999,1.06173,,,3.74249,,,,1.07143,,1.78721,,,1.90371,,,,2.47228,,,,,0.74074,,2.05556
1874-10,1.99718,4.78667,,,1.01449,2.19568,0.78186,,,,3.36443,,,0.34906,2.46036,,1.8676,1.06173,,,3.74249,,,,1.07143,,1.78721,,,1.90227,,,,2.90232,,,,,0.74074,,2.05556
1874-11,2.01187,4.77333,,,1.01449,2.22019,0.80004,,,,3.34122,,,0.34906,2.54864,,1.9758,1.06173,,,3.74249,,,,1.02857,,1.78721,,,1.97236,,,,2.75584,,,,,0.74074,,2.01389
1874-12,2.03538,4.66,,,1.01449,2.43571,0.81823,,,,3.47464,,,0.34906,2.5628,,4.12624,1.06173,,,3.74249,,,,1.04762,,1.78721,,,2.03362,,,,2.95629,,,,,0.74074,,2.08333
1875-01,2.05036,4.4,,,1.01449,2.48967,0.82914,,,,3.64635,,,0.34906,2.64484,,4.02322,1.06173,,,2.31154,,,,1.04762,,1.81639,,,2.09821,,,,3.27735,,,,,0.74074,,2.29167
1875-02,2.05139,4.53333,,,1.01449,2.49023,0.82914,,,,3.73311,,,0.34906,2.49466,,4.248,1.06173,,,2.31154,,,,1.04762,,1.81639,,,2.11152,,,,3.29573,,,,,0.74074,,2.33333
1875-03,2.01869,4.01956,,,1.01449,2.49065,0.8255,,,,3.80203,,,0.34906,2.47408,,4.11406,1.06173,,,2.31154,,,,1.04762,,1.81639,,,2.11588,,,,3.20628,,,,,0.74074,,2.33333
1875-04,2.0653,4.08,,,1.01449,2.44496,0.80004,,,,3.95136,,,0.34906,2.4591,,4.0542,1.06173,,,3.19212,,,,1.04762,,1.62718,,,2.16971,,,,3.24805,,,,,0.74074,,2.29167
1875-05,2.07769,4.19906,,,1.01449,2.39989,0.80004,,,,4.50271,,,0.34906,2.45232,,4.0643,1.06173,,,2.42161,,,,1.04762,,1.60433,,,2.19259,,,,3.37632,,,,,0.74074,,2.5
1875-06,2.08454,4.4845,,,1.01449,2.37458,0.81823,,,,4.53631,,,0.34906,2.43718,,4.23756,1.06173,,,2.42161,,,,1.02381,,1.64283,,,2.19132,,,,3.53058,,,,,0.74074,,2.4375
1875-07,2.16956,4.39757,,,1.01449,2.40757,0.81823,,,,4.5611,,,0.34906,2.55224,,4.26335,1.06173,,,2.42161,,,,1.02381,,1.66586,,,2.182,,,,3.54404,,,,,0.74074,,2.4375
1875-08,2.17571,4.43478,,,1.01449,2.44493,0.54548,,,,4.5611,,,0.34906,2.54589,,4.29773,1.06173,,,2.42161,,,,1.02381,,1.66586,,,2.16948,,,,3.50492,,,,,0.74074,,2.44444
1875-09,2.40443,4.38084,,,1.21256,2.47318,0.90005,,,,4.73462,,,0.34906,2.55751,,4.41807,1.06173,,,2.42161,,,,1.02381,,1.681,,,2.18409,,,,3.59094,,,,,0.74074,,2.44444
1875-10,2.36911,4.18721,,,1.21256,2.36884,0.90005,,,,4.75941,,,0.34906,2.57074,,4.44806,1.06173,,,2.42161,,,,1.02381,,1.69615,,,2.11561,,,,3.64084,,,,,0.74074,,2.45833
1875-11,2.35916,4.31026,,,1.21256,2.25657,0.90005,,,,4.90814,,,0.34906,2.59069,,4.18118,1.06173,,,2.42161,,,,1.02381,,1.69615,,,2.09701,,,,3.48844,,,,,0.74074,,2.40972
1875-12,2.34708,4.13877,,,1.23502,2.22449,0.90005,,,,4.88335,,,0.34906,2.58624,,4.21676,1.06173,,,2.42161,,,,1.02381,,1.69615,,,2.08083,,,,3.42905,,,,,0.74074,,2.44444
1876-01,2.31182,4.13455,,,1.24849,2.1133,0.90005,,,,5.10229,,,0.34906,2.56559,,4.18148,1.06173,,,2.42161,,,,1.02381,,1.70372,,,2.08413,,,,3.43653,,,,,0.74074,,2.44444
1876-02,2.30871,3.53465,,,1.24849,2.10349,0.86005,,,,5.05152,,,0.34906,2.63002,,4.18148,1.06173,,,2.42161,,,,1.02381,,1.50407,,,2.08601,,,,3.21546,,,,,0.74074,,2.44444
1876-03,2.32331,3.83459,,,1.24849,2.01155,0.86005,,,,5.46574,,,0.34906,2.55083,,4.21676,1.06173,,,2.00333,,,,1.02381,,1.44414,,,2.13509,,,,3.2419,,,,,0.74074,,2.45833
1876-04,2.28944,3.82261,,,1.24849,1.97778,0.83204,,,,5.55504,,,0.34906,2.47443,,4.04033,1.06173,,,2.00333,,,,1.02381,,1.44414,,,2.10352,,,,3.21093,,,,,0.74074,,2.45833
1876-05,2.2497,3.72614,,,1.24849,1.91835,0.84004,,,,5.5938,,,0.34906,2.44728,,4.00343,1.06173,,,2.00333,,,,1.02381,,1.42351,,,2.07222,,,,3.11415,,,,,0.74074,,2.33333
1876-06,2.20675,3.6097,,,1.24849,1.9039,0.84004,,,,5.08997,,,0.34906,2.42005,,3.85584,1.06173,,,2.00333,,,,1.02381,,1.42351,,,2.01241,,,,3.05674,,,,,0.74074,,2.375
1876-07,2.18857,3.85391,,,1.24849,1.85312,0.84004,,,,4.96703,,,0.34906,2.44301,,3.616,1.06173,,,2.00333,,,,1.02381,,1.42351,,,1.98009,,,,3.0823,,,,,0.74074,,2.375
1876-08,2.18142,3.69851,,,1.24849,1.77605,0.82004,,,,4.74011,,,0.34906,2.50114,,3.56066,1.06173,,,2.00333,,,,1.02381,,1.42351,,,1.97237,,,,3.07863,,,,,0.74074,,2.375
1876-09,2.17167,3.10006,,,1.24351,1.77402,0.80004,,,,4.66447,,,0.34906,2.50525,,3.30237,1.06173,,,2.00333,,,,1.02381,,1.42351,,,1.92593,,,,3.01024,,,,,0.74074,,2.375
1876-10,2.12945,3.17168,,,1.24351,1.73491,0.80004,,,,4.5384,,,0.34906,2.50324,,2.95645,1.06173,,,2.00333,,,,1.02381,,1.42351,,,1.9104,,,,2.93094,,,,,0.74074,,2.22222
1876-11,2.10308,2.86507,,,1.24849,1.74437,0.80004,,,,4.64637,,,0.34906,2.4682,,2.73045,1.06173,,,2.00333,,,,1.02381,,1.42351,,,1.92508,,,,3.13321,,,,,0.74074,,2.22222
1876-12,2.10195,3.05607,,,1.24351,1.75419,0.69004,,,,4.62869,,,0.34906,2.4682,,2.58286,1.06173,,,2.00333,,,,1.02381,,1.42351,,,1.9272,,,,3.11214,,,,,0.74074,,2.22222
1877-01,2.17136,2.96783,,,1.24351,1.66399,0.69004,,,,4.86012,,,0.34906,2.4654,,4.44621,1.06173,,,2.00333,,,,1.02381,,1.42351,,,1.90493,,,,3.2154,,,,,0.74074,,2.22222
1877-02,2.18699,2.85472,,,1.24351,1.65629,0.69004,,,,5.05298,,,0.34906,2.50654,,4.35396,1.06173,,,2.00333,,,3.03922,1.02381,,1.42351,,,1.90707,,,,3.29382,0.47266,,,,0.74074,,2.22222
